-717.041 1044.89 -657.156 179.998 -0.000863551 -109.52
-129.767 883.658 -658.354 -179.999 0.000749876 -109.519
687.182 772.024 -671.338 -179.999 -0.00184235 -109.52
629.556 610.661 -671.944 -180 -0.00163632 -109.52
