seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1564519467.858000, 544, RMMASq2, 3247.000000, 135.000000, 1.600000
1564519548.456000, 548, TestPoint1, 4112.000000, -4085.000000, -88.800000
1564519629.052000, 544, CartDock1, 6490.000000, 3394.000000, -0.100000
1564519719.550000, 548, CartDock2, 6505.000000, 1356.000000, 0.200000
