seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1562104280.581000, 556, RMMASq2, 3260.000000, 165.000000, 2.200000
1562104522.574000, 556, RMMASq3, 4712.000000, 145.000000, 179.800000
