seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1565988224.993000, 564, RMMASq2, 3249.000000, 130.000000, 0.300000
1565988365.989000, 564, CartDock1, 6505.000000, 3342.000000, -1.500000
1565988557.283000, 564, RMMASq2, 3244.000000, 188.000000, 2.300000
1565988718.478000, 564, CartDock1, 6552.000000, 3378.000000, 0.300000
1565988879.474000, 564, RMMASq2, 3243.000000, 159.000000, 1.500000
1565989020.469000, 564, CartDock1, 6508.000000, 3361.000000, -1.900000
1565989111.065000, 552, RMMASq2, 3253.000000, 151.000000, 1.000000
