seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1564075331.615000, 536, RMMASq2, 3266.000000, 120.000000, 0.300000
1564075422.212000, 540, TestPoint1, 4124.000000, -4057.000000, -89.600000
1564075492.809000, 536, RMMASq1, 1225.000000, -2546.000000, -88.800000
1564075573.308000, 540, CartDock2, 6484.000000, 1355.000000, -0.300000
1564075673.804000, 536, CartDock1, 6526.000000, 3398.000000, 0.000000
