seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1564422074.396000, 544, RMMASq2, 3243.000000, 129.000000, -0.100000
1564422165.092000, 548, TestPoint1, 4107.000000, -4020.000000, -88.900000
1564422245.591000, 544, RMMASq1, 1228.000000, -2606.000000, -89.500000
1564422326.188000, 548, CartDock2, 6525.000000, 1365.000000, -0.100000
1564422537.782000, 544, CartDock1, 6493.000000, 3368.000000, -0.700000
