seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1562172996.271000, 552, RMMASq2, 3249.000000, 124.000000, 0.500000
1562173217.964000, 552, RMMASq3, 4745.000000, 145.000000, -179.400000
1562173429.557000, 552, RMMASq2, 3240.000000, 130.000000, 0.600000
1562173651.050000, 552, RMMASq3, 4728.000000, 142.000000, 179.400000
1562173872.741000, 552, RMMASq2, 3255.000000, 120.000000, 0.200000
1562174114.432000, 552, RMMASq3, 4738.000000, 109.000000, -178.200000
1562174386.624000, 552, RMMASq2, 3251.000000, 141.000000, 1.700000
1562174618.316000, 552, RMMASq3, 4743.000000, 104.000000, -179.000000
