seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1563380468.489000, 560, RMMASq2, 3246.000000, 119.000000, -0.600000
1563380558.885000, 564, TestPoint1, 4096.000000, -4062.000000, -89.600000
1563380639.483000, 564, CartDock2, 6511.000000, 1349.000000, -0.400000
1563380719.881000, 560, RMMASq1, 1230.000000, -2546.000000, -89.900000
1563380870.977000, 560, CartDock1, 6501.000000, 3376.000000, -0.500000
1563380981.573000, 560, RMMASq2, 3241.000000, 118.000000, -0.900000
