seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1562170204.962000, 556, RMMASq2, 3232.000000, 157.000000, 1.400000
1562170426.355000, 556, RMMASq3, 4731.000000, 166.000000, 179.400000
