seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1565990440.424000, 552, RMMASq2, 3244.000000, 168.000000, 1.900000
1565990581.218000, 552, CartDock1, 6517.000000, 3399.000000, 0.500000
1565990692.115000, 536, RMMASq2, 3253.000000, 132.000000, 0.700000
1565990833.010000, 536, CartDock1, 6526.000000, 3368.000000, -1.600000
