seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1565728222.875000, 360, RMMASq2, 3210.000000, 132.000000, 1.000000
1565728303.372000, 552, TestPoint1, 4098.000000, -4076.000000, -89.500000
1565728393.970000, 360, CartDock1, 6536.000000, 3381.000000, 0.100000
1565728484.666000, 552, CartDock2, 6539.000000, 1358.000000, 0.800000
