seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1564517875.914000, 356, RMMASq2, 3245.000000, 150.000000, 1.600000
1564517956.511000, 512, TestPoint1, 4107.000000, -4061.000000, -89.700000
1564518036.908000, 356, CartDock1, 6500.000000, 3390.000000, -0.500000
1564518127.605000, 512, CartDock2, 6502.000000, 1316.000000, -0.600000
