seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1562692391.704000, 552, RMMASq2, 3241.000000, 131.000000, 0.700000
1562692482.200000, 560, TestPoint1, 4099.000000, -4060.000000, -89.600000
