seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1565723135.947000, 544, RMMASq2, 3256.000000, 133.000000, 0.600000
1565723276.943000, 544, CartDock1, 6517.000000, 3397.000000, -0.300000
1565725030.086000, 548, RMMASq2, 3246.000000, 142.000000, 0.800000
1565725221.379000, 548, CartDock1, 6488.000000, 3399.000000, 0.100000
