seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1561753302.696000, 552, RMMASq2, 3249.000000, 130.000000, 0.700000
1561753524.190000, 552, RMMASq3, 4747.000000, 173.000000, 179.100000
1561755972.609000, 556, RMMASq2, 3283.000000, 118.000000, 1.200000
1561756204.101000, 556, RMMASq3, 4783.000000, 174.000000, 178.700000
1561756435.793000, 556, RMMASq2, 3263.000000, 153.000000, 1.900000
