seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1561576891.522000, 568, RMMASq2, 3255.000000, 134.000000, 1.300000
1561577103.016000, 568, RMMASq3, 4772.000000, 156.000000, -178.900000
1561577314.508000, 568, RMMASq2, 3281.000000, 128.000000, 1.800000
