0.64009 -0.440737 0.296444 -92.148 0.946323 -139.174 1
0.64784 -0.431608 0.149506 -90.1573 -0.602623 -138.643 1
0.64784 -0.431608 0.149506 -90.1573 -0.602623 -138.643 0
0.64009 -0.440737 0.296444 -92.148 0.946323 -139.174 0
0.690097 -0.41817 0.573239 -48.5942 81.4088 -92.3171 0
0.641705 -0.43102 0.144631 -91.3404 0.269302 -135.01 0
0.641705 -0.43102 0.144631 -91.3404 0.269302 -135.01 1
0.690097 -0.41817 0.573239 -48.5942 81.4088 -92.3171 1
