Iteration,Approach,Pickup,Transport,Insert,Total
1,1.74598,1.2896,1.64356,1.84273,6.52216
2,1.76574,1.31794,1.63175,4.02719,8.7429
3,1.76932,1.30232,1.66786,1.5797,6.31949
4,1.77362,1.30988,1.65587,1.59513,6.33479
5,1.7551,1.30453,1.63205,3.76727,8.45924
6,1.79765,1.30994,1.64376,1.90722,6.65882
7,1.75778,1.30161,1.64389,4.20947,8.91305
8,1.78168,1.28995,1.63237,4.02661,8.7309
9,1.796,1.28748,1.64382,1.89155,6.61915
10,1.75754,1.29053,1.6435,1.89091,6.58276
11,1.7625,1.32698,1.64255,1.59438,6.32672
12,1.79824,1.30933,1.64386,1.57871,6.33043
13,1.7556,1.29184,1.64375,1.85528,6.54677
14,1.77015,1.31347,1.63187,1.7956,6.51137
15,1.7856,1.30995,1.64397,1.61591,6.35573
16,1.75784,1.30162,1.65599,1.80633,6.52207
17,1.79615,1.29922,1.63287,1.86577,6.59432
18,1.77086,1.28879,1.64378,1.90429,6.60801
19,1.7602,1.29944,1.66777,1.5797,6.30741
20,1.78319,1.31184,1.632,1.89401,6.62133
21,1.75509,1.30451,1.64393,1.6026,6.30634
22,1.74841,1.28714,1.65599,1.83183,6.52365
23,1.78179,1.28982,1.63177,1.85528,6.55896
24,1.75496,1.30432,1.64394,1.86769,6.57122
25,1.75762,1.30198,1.65616,4.21878,8.93483
26,1.75509,1.3044,1.63199,1.60349,6.29526
27,1.76958,1.30202,1.66783,1.62802,6.36776
28,1.77002,1.30155,1.65586,1.59144,6.31917
29,1.77036,1.28917,1.64388,1.62975,6.33346
30,1.76866,1.29081,1.66786,1.60718,6.3348
31,1.77321,1.32043,1.65579,1.88166,6.63138
32,1.76956,1.30199,1.6319,1.88997,6.5937
33,1.76999,1.32561,1.6318,3.01439,7.74208
34,1.76045,1.29931,1.64364,1.60396,6.30767
35,1.75688,1.3145,1.66803,1.59128,6.33097
36,1.76733,1.30422,1.64373,1.84394,6.55951
37,1.75792,1.30098,1.64388,1.59003,6.29311
38,1.75408,1.29347,1.65584,3.15158,7.85526
39,1.7714,1.28798,1.64381,1.86708,6.57058
40,1.75791,1.32554,1.64391,1.56737,6.29502
41,1.78538,1.31018,1.644,1.90563,6.64551
42,1.78068,1.29076,1.64293,1.60218,6.31685
43,1.74229,1.30535,1.66776,1.87974,6.59545
44,1.79553,1.31197,1.64378,1.59419,6.34575
45,1.75394,1.29346,1.64397,1.63144,6.32311
46,1.74241,1.30646,1.66644,4.31503,9.03063
47,1.75704,1.3026,1.63187,1.61743,6.30922
48,1.77033,1.30123,1.65599,4.54378,9.27162
49,1.74296,1.29237,1.66793,1.58041,6.28397
50,1.79561,1.31113,1.63189,1.9038,6.64273
51,1.75483,1.29277,1.64383,1.61527,6.307
52,1.7432,1.30446,1.66762,3.94275,8.65832
53,1.76967,1.30177,1.63194,1.84316,6.54681
54,1.75406,1.34145,1.64381,1.59157,6.33118
55,1.76956,1.29013,1.64376,3.95497,8.65871
56,1.76993,1.3375,1.63189,1.91647,6.65614
57,1.76645,1.29315,1.64392,4.85485,9.55866
58,1.73001,1.29358,1.64624,4.18101,8.85112
59,1.7906,1.30485,1.63218,1.86692,6.59477
60,1.75411,1.29347,1.65594,1.61448,6.31829
,,,,,6.9429665
,,,,,0.957422922
