seconds_since_epoch,  Client ID, Goal, robot_x, robot_y, robot_th
1562017621.158000, 556, RMMASq2, 3251.000000, 129.000000, 0.700000
1562017852.650000, 556, RMMASq3, 4734.000000, 91.000000, -177.400000
1562018084.441000, 556, RMMASq2, 3252.000000, 156.000000, 0.900000
1562018296.034000, 556, RMMASq3, 4735.000000, 132.000000, -179.000000
1562018527.426000, 556, RMMASq2, 3252.000000, 128.000000, -0.100000
1562018749.218000, 556, RMMASq3, 4750.000000, 147.000000, 179.200000
1562018970.811000, 556, RMMASq2, 3237.000000, 125.000000, 0.600000
1562019192.203000, 556, RMMASq3, 4730.000000, 149.000000, 179.100000
