Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.454, -1, -1, 380.007, -0.0372003, 297, 180, 0, 0, 1, 4.77878, 45, 297.703, -0.0892619, 297.006, 179.984, 0.00184645, 0.00113199
25.258, -1, -2, 297.703, -228.689, 297, 180, 0, 0, 1, 6.12918, 57, 301.968, -228.682, 297.027, 179.996, -0.00308247, 0.00833676
36.352, -1, -3, 348.503, 349.994, 297, 180, 0, 0, 1, 6.29345, 61, 348.462, 393.165, 296.984, 179.985, 0.00303394, -0.00853711
36.352, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 17.2014, 163, 290.387, 392.081, 297, 180, 0, 0
Fine Spiral Search
52.348, 0, 0, 393.864, 292.394, 297, 180, 0, 0, 1, 8.01359e-05, 1, 393.926, 292.325, 297.056, -179.999, -0.0119948, -0.00523437
52.464, 0, 1, 402.455, -164.796, 297.056, -179.999, -0.0119948, -0.00523437, 1, 4.1496, 79, 401.938, -166.926, 296.974, -179.992, 0.000454545, -0.00599288
61.574, 1, 0, 393.926, 292.325, 297.056, -179.999, -0.0119948, -0.00523437, 1, 0.000121191, 1, 393.883, 292.415, 297.012, -179.999, -0.00151127, 0.00719496
66.527, 1, 1, 401.938, -166.926, 296.974, -179.992, 0.000454545, -0.00599288, 1, 0.000480815, 1, 401.899, -166.977, 296.884, -179.98, 0.0104128, -0.0107887
