Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
16.874, -1, -1, 380.017, -0.00172639, 297, 180, 0, 0, 1, 5.70573, 50, 299.218, -0.0244431, 297.021, 179.994, -0.00704021, 0.00266122
25.941, -1, -2, 299.218, -228.624, 297, 180, 0, 0, 1, 5.33079, 50, 305.909, -228.647, 296.976, 179.996, 0.0121421, 0.00699513
36.012, -1, -3, 350.018, 368.408, 297, 180, 0, 0, 1, 4.57272, 45, 350.015, 406.123, 296.988, 179.998, 0.00356024, -0.00767696
36.012, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 15.6092, 145, 287.384, 404.29, 297, 180, 0, 0
Fine Spiral Search
50.409, 0, 0, 391.913, 305.706, 297, 180, 0, 0, 1, 8.13201e-05, 1, 391.941, 305.727, 297.001, 180, -0.00123904, 0.00562352
50.52, 0, 1, 405.317, -151.277, 297.001, 180, -0.00123904, 0.00562352, 1, 2.56571, 49, 405.26, -152.859, 296.965, -179.993, 0.0137147, 0.0128357
58.034, 1, 0, 391.941, 305.727, 297.001, 180, -0.00123904, 0.00562352, 1, 0.000145271, 1, 391.974, 305.755, 296.917, 179.99, 0.00328718, 0.00149951
62.985, 1, 1, 405.26, -152.859, 296.965, -179.993, 0.0137147, 0.0128357, 1, 0.000102242, 1, 405.205, -152.906, 296.941, -179.985, 0.0229838, 0.0101976
