Goal, RMMASq3
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.981, -1, -1, 379.989, -0.0127878, 297, 180, 0, 0, 1, 4.09975, 39, 332.202, -0.0699043, 296.948, 179.995, 0.0153009, 0.00128646
24.196, -1, -2, 332.202, 228.53, 297, 180, 0, 0, 1, 2.38346, 23, 326.354, 228.528, 296.867, 179.988, 0.0375593, -0.00446778
30.3, -1, -3, 383.002, -300.129, 297, 180, 0, 0, 1, 5.90237, 58, 382.926, -269.391, 296.937, -179.991, 0.0113373, 0.00206131
30.3, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 12.3856, 120, 339.121, -270.511, 297, 180, 0, 0
Fine Spiral Search
45.268, 0, 0, 387.305, -167.645, 297, 180, 0, 0, 1, 2.24806, 43, 385.826, -167.672, 297.023, 179.984, -0.0100884, 0.00370134
47.627, 0, 1, 374.133, 289.379, 297.023, 179.984, -0.0100884, 0.00370134, 1, 8.09255e-05, 1, 374.079, 289.454, 296.991, 179.983, 0.00208931, 0.00182137
52.561, 1, 0, 385.826, -167.672, 297.023, 179.984, -0.0100884, 0.00370134, 1, 0.103759, 3, 385.793, -167.758, 296.969, 179.994, -0.00213733, -0.0010678
57.495, 1, 1, 374.079, 289.454, 296.991, 179.983, 0.00208931, 0.00182137, 1, 0.104255, 3, 374.036, 289.506, 296.997, 179.988, 0.0102413, 0.00257476
