Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.066, -1, -1, 379.988, -0.0364948, 297, 180, 0, 0, 1, 4.92356, 46, 299.186, -0.0803393, 296.949, 179.993, 0.0228487, -0.00272477
24.149, -1, -2, 299.186, -228.68, 297, 180, 0, 0, 1, 4.08057, 38, 301.925, -228.759, 296.982, 179.998, 0.0030677, -0.00198475
31.955, -1, -3, 349.986, 305.81, 297, 180, 0, 0, 1, 8.62354, 79, 350.01, 356.504, 297.031, 179.997, -0.00713248, -0.00806552
31.955, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 17.6277, 163, 294.923, 355.845, 297, 180, 0, 0
Fine Spiral Search
49.843, 0, 0, 397.733, 255.469, 297, 180, 0, 0, 1, 0.000457525, 1, 397.775, 255.454, 297.017, -179.998, -0.00412363, -0.00136548
49.974, 0, 1, 403.251, -201.714, 297.017, -179.998, -0.00412363, -0.00136548, 1, 2.29847, 45, 401.763, -202.46, 296.868, -179.992, 0.00470136, 0.00641254
57.201, 1, 0, 397.775, 255.454, 297.017, -179.998, -0.00412363, -0.00136548, 1, 0.104215, 3, 397.716, 255.535, 296.993, 179.998, 0.00907806, 0.00426436
62.039, 1, 1, 401.763, -202.46, 296.868, -179.992, 0.00470136, 0.00641254, 1, 11.5826, 221, 401.812, -203.304, 296.822, -179.992, 0.0256228, 0.0236107
