Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.572, -1, -1, 379.99, -0.0332294, 297, 180, 0, 0, 1, 2.14756, 21, 299.497, -0.0421628, 297.056, 179.993, -0.00833435, -0.00633144
22.032, -1, -2, 299.497, -228.642, 297, 180, 0, 0, 1, 2.95533, 29, 299.718, -228.628, 296.951, -179.991, 0.0125357, 0.0159984
28.907, -1, -3, 350.297, 394.445, 297, 180, 0, 0, 1, 2.53547, 25, 350.282, 392.177, 296.951, 179.996, 0.00338889, 0.0117985
28.907, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 7.63836, 75, 299.117, 392.127, 297, 180, 0, 0
Fine Spiral Search
41.711, 0, 0, 400.815, 290.626, 297, 180, 0, 0, 1, 1.97012, 39, 399.473, 291.655, 296.938, 179.998, -0.00262664, -0.00833794
43.789, 0, 1, 399.916, -165.545, 296.938, 179.998, -0.00262664, -0.00833794, 1, 0.103255, 3, 399.931, -164.907, 296.954, 179.999, 0.000549336, -0.00264497
48.621, 1, 0, 399.473, 291.655, 296.938, 179.998, -0.00262664, -0.00833794, 1, 0.000168562, 1, 399.451, 291.069, 296.93, 179.997, 0.00317089, -0.0118931
53.352, 1, 1, 399.931, -164.907, 296.954, 179.999, 0.000549336, -0.00264497, 1, 0.000144482, 1, 399.902, -165.017, 296.918, -179.997, 0.0104159, -0.00328948
