Goal, RMMASq3
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
32.369, -1, -1, 379.976, -0.0161057, 297, 180, 0, 0, 1, 3.55814, 24, 343.89, -0.0548317, 297.034, 179.995, -0.00862102, -0.00280674
53.257, -1, -2, 343.89, 228.545, 297, 180, 0, 0, 1, 2.70371, 26, 349.832, 228.553, 296.968, 179.986, 0.00567395, 0.000924891
74.801, -1, -3, 394.69, -310.614, 297, 180, 0, 0, 1, 6.94237, 39, 394.66, -344.148, 297.029, 179.996, -0.00990691, -0.00249929
74.801, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 13.2042, 89, 334.986, -342.597, 297, 180, 0, 0
Fine Spiral Search
106.065, 0, 0, 388.409, -242.351, 297, 180, 0, 0, 1, 1.17976, 23, 387.36, -242.81, 296.928, -179.989, 0.00835787, -0.00503937
122.37, 0, 1, 399.24, 214.235, 296.928, -179.989, 0.00835787, -0.00503937, 1, 0.104237, 3, 399.231, 214.273, 296.914, -179.995, 0.00861328, -0.00615844
