Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.101, -1, -1, 379.978, -0.0395898, 297, 180, 0, 0, 1, 9.28643, 85, 278.382, -0.117873, 296.991, 179.988, -0.00157264, -0.0169829
28.502, -1, -2, 278.382, -228.718, 297, 180, 0, 0, 1, 4.58696, 45, 284.75, -228.729, 296.997, 179.996, 0.0013394, 0.00312891
36.813, -1, -3, 329.182, 347.398, 297, 180, 0, 0, 1, 3.95933, 39, 329.174, 380.639, 296.964, 179.999, 0.0124121, -0.00311666
36.813, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 17.8327, 169, 267.824, 378.93, 297, 180, 0, 0
Fine Spiral Search
50.228, 0, 0, 372.214, 280.199, 297, 180, 0, 0, 1, 8.48731e-05, 1, 372.285, 280.129, 297.036, -179.993, -0.00712778, 0.00301178
50.335, 0, 1, 385.015, -176.894, 297.036, -179.993, -0.00712778, 0.00301178, 1, 3.94227, 77, 383.495, -178.973, 297.024, -179.989, -0.0052276, 0.00963114
59.208, 1, 0, 372.285, 280.129, 297.036, -179.993, -0.00712778, 0.00301178, 1, 9.98739e-05, 1, 372.285, 280.158, 296.941, -180, 0.0110396, -0.0003415
64.135, 1, 1, 383.495, -178.973, 297.024, -179.989, -0.0052276, 0.00963114, 1, 0.102657, 3, 383.497, -179.049, 297.049, -179.988, -0.0134063, 0.00754142
