Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.751, -1, -1, 379.992, -0.0475172, 297, 180, 0, 0, 1, 4.52696, 40, 334.243, -0.0998199, 296.977, 179.995, -0.00311435, 0.00342532
29.57, -1, -2, 334.243, -228.7, 297, 180, 0, 0, 1, 4.5043, 41, 337.793, -228.713, 296.908, -179.992, 0.0169467, -0.0111602
43.054, -1, -3, 385.043, 373.214, 297, 180, 0, 0, 1, 2.94561, 29, 385.064, 366.461, 296.944, 179.998, 0.00267144, -0.00112503
43.054, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 11.9769, 110, 328.566, 365.584, 297, 180, 0, 0
Fine Spiral Search
60.884, 0, 0, 431.731, 265.573, 297, 180, 0, 0, 1, 1.04171, 21, 430.749, 265.97, 296.954, 179.995, 0.00973182, -0.0117109
62.049, 0, 1, 437.846, -191.175, 296.954, 179.995, 0.00973182, -0.0117109, 1, 0.310252, 7, 437.804, -190.765, 296.887, 179.996, 0.011317, -0.015107
67.299, 1, 0, 430.749, 265.97, 296.954, 179.995, 0.00973182, -0.0117109, 1, 0.000232907, 1, 430.74, 266.067, 296.972, 179.996, 0.00454417, -0.0151585
72.234, 1, 1, 437.804, -190.765, 296.887, 179.996, 0.011317, -0.015107, 1, 0.102651, 3, 437.77, -190.83, 296.832, -179.997, 0.0206432, -0.0123387
