Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
32.104, -1, -1, 379.984, -0.00473276, 297, 180, 0, 0, 1, 2.83315, 27, 320.677, -0.0547899, 296.904, 179.995, 0.00356102, 0.0151087
51.852, -1, -2, 320.677, -228.655, 297, 180, 0, 0, 1, 3.3496, 32, 315.138, -228.734, 296.957, -179.996, 0.0119211, -0.0100457
73.835, -1, -3, 371.477, 323.903, 297, 180, 0, 0, 1, 2.1334, 21, 371.434, 330.141, 297.046, -179.992, 0.0079275, -0.00697438
73.835, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 8.31615, 80, 328.701, 331.176, 297, 180, 0, 0
Fine Spiral Search
100.456, 0, 0, 427.811, 227.145, 297, 180, 0, 0, 1, 1.06359, 21, 426.826, 227.523, 297.038, 179.999, -0.00717775, 0.00613737
116.634, 0, 1, 415.754, -229.543, 297.038, 179.999, -0.00717775, 0.00613737, 1, 0.103242, 3, 415.692, -229.607, 297.013, -179.997, 0.00199075, 0.000596264
