Goal, TEST
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
16.921, -1, -1, 380.001, 4.40862e-07, 297, 180, 0, 0, 1, 9.12706, 60, 271.64, 9.81668e-08, 297, -180, 5.86901e-05, 0.000197016
28.196, -1, -2, 271.64, -228.6, 297, 180, 0, 0, 1, 4.05514, 36, 267.892, -228.6, 297, -180, 5.86818e-05, 0.000197019
37.052, -1, -3, 322.44, 228.6, 297, 180, 0, 0, 1, 6.50605, 48, 322.44, 284.601, 297, -180, 5.86769e-05, 0.000197018
37.052, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 19.6883, 144, 276.318, 285.357, 297, 180, 0, 0
Fine Spiral Search
52.294, 0, 0, 376.239, 182.105, 297, 180, 0, 0, 1, 0.975612, 19, 375.672, 183.04, 297, -180, 5.86706e-05, 0.000197014
53.395, 0, 1, 368.178, -274.099, 297, -180, 5.86706e-05, 0.000197014, 1, 0.000230933, 1, 368.178, -274.099, 297, -180, 5.86747e-05, 0.000197008
58.374, 1, 0, 375.672, 183.04, 297, -180, 5.86706e-05, 0.000197014, 1, 0.000612664, 1, 375.672, 183.04, 297, -180, 5.86826e-05, 0.000197022
63.348, 1, 1, 368.178, -274.099, 297, -180, 5.86747e-05, 0.000197008, 1, 0.110304, 3, 368.178, -274.095, 297, -180, 5.86696e-05, 0.000197016
