Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
16.966, -1, -1, 180.837, 90.043, 297, 180, 0, 0, 1, 16.0056, 141, 262.438, 90.043, 297, -180, 5.86981e-05, 0.000197012
37.648, -1, -2, 180.837, -40.053, 297, 180, 0, 0, 1, 14.467, 123, 262.937, -40.0541, 297, -180, 5.8691e-05, 0.000197017
56.082, -1, -3, 451.515, 464.485, 297, 180, 0, 0, 1, 19.6652, 169, 451.515, 302.601, 297, -180, 5.86777e-05, 0.000197017
56.082, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 50.1378, 433, 261.625, 301.872, 297, 180, 0, 0
Fine Spiral Search
85.322, 0, 0, 363.614, 200.663, 297, 180, 0, 0, 1, 0.434672, 9, 363.111, 200.661, 297, -180, 5.86879e-05, 0.000197013
85.891, 0, 1, 364.865, -256.536, 297, -180, 5.86879e-05, 0.000197013, 1, 0.000132639, 1, 364.865, -256.536, 297, -180, 5.86745e-05, 0.000197023
90.786, 1, 0, 363.111, 200.661, 297, -180, 5.86879e-05, 0.000197013, 1, 0.484306, 9, 362.611, 200.661, 297, -180, 5.86848e-05, 0.000197014
96.369, 1, 1, 364.865, -256.536, 297, -180, 5.86745e-05, 0.000197023, 1, 0.000111716, 1, 364.865, -256.536, 297, -180, 5.86795e-05, 0.000197023
