Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
16.949, -1, -1, 380, -0.0256715, 297, 180, 0, 0, 1, 2.74929, 27, 335.153, -0.0922813, 296.975, 179.992, 0.000830927, -0.012602
21.611, -1, -2, 335.153, -228.692, 297, 180, 0, 0, 1, 3.67043, 36, 332.883, -228.756, 296.9, -179.99, 0.00782391, -0.00528322
29.001, -1, -3, 385.953, 357.06, 297, 180, 0, 0, 1, 3.04987, 30, 386.009, 346.319, 296.985, -179.997, -0.00831053, -0.0155145
29.001, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 9.46959, 93, 338.597, 346.79, 297, 180, 0, 0
Fine Spiral Search
42.013, 0, 0, 439.183, 244.186, 297, 180, 0, 0, 1, 3.42359, 67, 437.107, 245.667, 297.051, -179.989, -0.00342206, 0.00372777
45.545, 0, 1, 432.568, -211.51, 297.051, -179.989, -0.00342206, 0.00372777, 1, 0.102866, 3, 432.67, -210.546, 297.061, 179.997, -0.00371178, 0.0026159
50.381, 1, 0, 437.107, 245.667, 297.051, -179.989, -0.00342206, 0.00372777, 1, 9.11892e-05, 1, 437.037, 245.582, 297.084, -179.984, -0.00426564, 0.00715829
55.106, 1, 1, 432.67, -210.546, 297.061, 179.997, -0.00371178, 0.0026159, 1, 0.000104611, 1, 432.641, -210.629, 297.003, -179.995, 0.00298852, 0.00399269
