Goal, RMMASq3
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.315, -1, -1, 379.993, -0.000719287, 297, 180, 0, 0, 1, 3.52351, 34, 340.97, -0.0406189, 296.875, -179.993, 0.0210973, -0.00965459
22.961, -1, -2, 340.97, 228.559, 297, 180, 0, 0, 1, 2.89538, 28, 341.229, 228.586, 296.989, 180, 0.00194817, -0.00856674
29.577, -1, -3, 391.77, -323.142, 297, 180, 0, 0, 1, 4.68402, 46, 391.706, -305.91, 296.934, -179.992, 0.00440662, -0.0105607
29.577, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 11.1029, 108, 340.623, -305.852, 297, 180, 0, 0
Fine Spiral Search
43.624, 0, 0, 391.538, -204.31, 297, 180, 0, 0, 1, 3.6071, 69, 389.578, -203.854, 297.062, 179.983, -0.0110081, 0.0188502
47.348, 0, 1, 390.096, 253.346, 297.062, 179.983, -0.0110081, 0.0188502, 1, 0.104184, 3, 390.135, 252.674, 297.037, 179.981, -0.0122128, 0.0230658
52.184, 1, 0, 389.578, -203.854, 297.062, 179.983, -0.0110081, 0.0188502, 1, 0.000109743, 1, 389.618, -203.339, 296.964, 179.995, -0.00899373, 0.0374142
56.915, 1, 1, 390.135, 252.674, 297.037, 179.981, -0.0122128, 0.0230658, 1, 9.39525e-05, 1, 390.101, 252.86, 296.991, 179.978, -0.00593677, 0.0258782
