Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
16.48, -1, -1, 379.998, -0.0679413, 297, 180, 0, 0, 1, 8.9777, 79, 301.746, -0.068126, 296.989, 179.984, 0.00359208, 0.00799225
27.585, -1, -2, 301.746, -228.668, 297, 180, 0, 0, 1, 7.33698, 60, 312.735, -228.662, 297.019, -179.999, -0.00235145, 0.00638607
39.895, -1, -3, 352.546, 228.532, 297, 180, 0, 0, 1, 9.34579, 78, 352.446, 409.06, 296.948, -179.998, 0.0183798, -9.00614e-05
39.895, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 25.6605, 217, 282.242, 405.685, 297, 180, 0, 0
Fine Spiral Search
57.844, 0, 0, 388.603, 309.081, 297, 180, 0, 0, 1, 0.000312254, 1, 388.622, 309.093, 296.975, -179.994, 0.00216414, 0.00338115
57.968, 0, 1, 410.574, -147.579, 296.975, -179.994, 0.00216414, 0.00338115, 1, 2.55358, 47, 409.528, -149.17, 296.917, -179.988, 0.0178298, -0.000600882
65.487, 1, 0, 388.622, 309.093, 296.975, -179.994, 0.00216414, 0.00338115, 1, 0.000103821, 1, 388.625, 309.089, 296.926, 179.991, 0.00640875, 0.00959197
70.437, 1, 1, 409.528, -149.17, 296.917, -179.988, 0.0178298, -0.000600882, 1, 9.79e-05, 1, 409.545, -149.219, 296.828, -179.969, 0.0241897, -0.00261674
