Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
16.607, -1, -1, 379.968, -0.0269674, 297, 180, 0, 0, 1, 3.32835, 31, 335.656, -0.0752466, 296.943, 179.994, 0.0175568, -0.00574902
21.861, -1, -2, 335.656, -228.675, 297, 180, 0, 0, 1, 2.35481, 23, 334.387, -228.737, 296.927, -179.991, 0.00554852, -0.00245746
27.961, -1, -3, 386.456, 363.708, 297, 180, 0, 0, 1, 1.62316, 16, 386.484, 364.201, 297.026, -179.996, -0.0145853, 0.0140477
27.961, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 7.30632, 70, 337.679, 364.472, 297, 180, 0, 0
Fine Spiral Search
39.669, 0, 0, 438.714, 262.31, 297, 180, 0, 0, 1, 5.46774, 105, 436.194, 264.191, 296.881, -179.994, 0.0199077, 0.001655
45.244, 0, 1, 433.657, -193.002, 296.881, -179.994, 0.0199077, 0.001655, 1, 0.106553, 3, 433.613, -193.033, 296.896, -179.994, 0.0242261, -0.00780096
50.09, 1, 0, 436.194, 264.191, 296.881, -179.994, 0.0199077, 0.001655, 1, 0.111004, 3, 436.216, 264.25, 296.873, -179.991, 0.0166634, -0.00388558
54.943, 1, 1, 433.613, -193.033, 296.896, -179.994, 0.0242261, -0.00780096, 1, 0.105474, 3, 433.571, -193.09, 296.854, -179.987, 0.0300563, -0.0125868
