Goal, TEST
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
41.908, -1, -1, 380.006, 0.00713695, 297, 180, 0, 0, 1, 6.54835, 58, 292.305, 0.00649969, 297.017, 179.997, -0.0078012, 0.00378025
50.567, -1, -2, 292.305, -228.594, 297, 180, 0, 0, 1, 7.34381, 64, 308.283, -228.626, 297.027, 179.995, 0.00780764, 0.00292983
62.832, -1, -3, 343.105, 228.606, 297, 180, 0, 0, 1, 6.78208, 58, 343.131, 333.042, 297.037, -180, -0.00543528, -0.0101226
62.832, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 20.6742, 180, 269.391, 327.889, 297, 180, 0, 0
Fine Spiral Search
78.072, 0, 0, 377.827, 233.619, 297, 180, 0, 0, 1, 2.08252, 41, 376.414, 234.539, 297.021, -179.989, -0.0189076, -0.0146968
80.263, 0, 1, 408.287, -221.549, 297.021, -179.989, -0.0189076, -0.0146968, 1, 9.59262e-05, 1, 408.266, -221.615, 297.014, -179.981, -0.0190867, -0.00676899
85.19, 1, 0, 376.414, 234.539, 297.021, -179.989, -0.0189076, -0.0146968, 1, 0.103577, 3, 376.352, 234.623, 296.978, -179.986, -0.00659625, -0.00773168
90.119, 1, 1, 408.266, -221.615, 297.014, -179.981, -0.0190867, -0.00676899, 1, 0.10436, 3, 408.22, -221.663, 296.971, -179.969, -0.0170154, -0.0143095
