Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.266, -1, -1, 380.016, -0.0205688, 297, 180, 0, 0, 1, 2.13514, 20, 312.998, -0.0742495, 296.933, -179.996, 0.00609637, 0.000260027
21.722, -1, -2, 312.998, -228.674, 297, 180, 0, 0, 1, 3.8934, 37, 311.012, -228.719, 296.985, -179.999, -0.00327877, 0.00972723
29.34, -1, -3, 363.798, 346.318, 297, 180, 0, 0, 1, 2.74449, 27, 363.789, 336.347, 296.98, -179.991, -0.00226469, 0.00340713
29.34, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 8.77303, 84, 315.924, 336.762, 297, 180, 0, 0
Fine Spiral Search
41.748, 0, 0, 416.638, 234.284, 297, 180, 0, 0, 1, 1.03744, 21, 415.68, 234.678, 296.987, 179.998, 0.00986478, -0.00477816
42.892, 0, 1, 411.709, -222.504, 296.987, 179.998, 0.00986478, -0.00477816, 1, 0.104481, 3, 411.667, -222.582, 297.006, 179.994, 0.0115841, 0.0021419
47.73, 1, 0, 415.68, 234.678, 296.987, 179.998, 0.00986478, -0.00477816, 1, 0.104476, 3, 415.654, 234.725, 296.92, 179.987, 0.0209704, 0.00283201
52.563, 1, 1, 411.667, -222.582, 297.006, 179.994, 0.0115841, 0.0021419, 1, 0.104371, 3, 411.631, -222.652, 297.039, 179.988, 0.0127555, -0.00542268
