Goal, TEST
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
53.699, -1, -1, 380.001, 4.4086e-07, 297, 180, 0, 0, 1, 15.1398, 121, 257.028, 8.71822e-08, 297, -180, 5.86859e-05, 0.000197021
70.957, -1, -2, 257.028, -101.6, 297, 180, 0, 0, 1, 2.36585, 23, 257.029, -101.601, 297, -180, 5.86848e-05, 0.000197021
76.856, -1, -3, 307.828, 279.4, 297, 180, 0, 0, 1, 8.0609, 79, 307.828, 297.9, 297, -180, 5.86727e-05, 0.000197021
76.856, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 25.5666, 223, 257.023, 297.9, 297, 180, 0, 0
Fine Spiral Search
92.583, 0, 0, 358.625, 196.301, 297, 180, 0, 0, 1, 0.000121191, 1, 358.625, 196.3, 297, -180, 5.86746e-05, 0.000197008
92.692, 0, 1, 358.633, -260.9, 297, -180, 5.86746e-05, 0.000197008, 1, 3.52457, 67, 356.634, -259.399, 297, -180, 5.86798e-05, 0.000197021
101.153, 1, 0, 358.625, 196.3, 297, -180, 5.86746e-05, 0.000197008, 1, 0.106948, 3, 358.738, 195.858, 297, -180, 5.86785e-05, 0.000197016
106, 1, 1, 356.634, -259.399, 297, -180, 5.86798e-05, 0.000197021, 1, 0.000283831, 1, 356.639, -258.537, 297, -180, 5.86924e-05, 0.000197013
