Goal, TEST
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
22.166, -1, -1, 180.837, 90.043, 297, 180, 0, 0, 1, 46.6986, 453, 356.349, 90.043, 297, -180, 6.00039e-05, 0.000197016
75.218, -1, -2, 180.837, -40.053, 297, 180, 0, 0, 1, 41.8073, 406, 332.936, -40.0534, 297, -180, 5.86809e-05, 0.000197021
121.782, -1, -3, 451.515, 464.485, 297, 180, 0, 0, 1, 31.7541, 307, 451.515, 361.39, 297, -180, 5.86789e-05, 0.000197014
121.782, -1, -4, , 1, 120.26, 1166, 406.637, 369.466, 297, 180, 0, 0
Fine Spiral Search
162.612, 0, 0, 488.635, 251.477, 297, 180, 0, 0, 1, 3.60088, 69, 486.636, 252.035, 297, -180, 5.86819e-05, 0.000197021
166.352, 0, 1, 405.655, -197.937, 297, -180, 5.86819e-05, 0.000197021, 1, 0.000270804, 1, 405.655, -197.936, 297, -180, 5.8679e-05, 0.000197016
171.319, 1, 0, 486.636, 252.035, 297, -180, 5.86819e-05, 0.000197021, 1, 0.000273962, 1, 486.636, 252.035, 297, -180, 5.86787e-05, 0.000197018
176.39, 1, 1, 405.655, -197.936, 297, -180, 5.8679e-05, 0.000197016, 1, 0.000305148, 1, 405.655, -197.937, 297, -180, 5.86786e-05, 0.000197013
