Goal, RMMASq3
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
16.874, -1, -1, 379.997, -0.0257062, 297, 180, 0, 0, 1, 3.29513, 31, 338.716, -0.0622448, 296.932, -179.999, 0.00957352, -0.0112719
22.485, -1, -2, 338.716, 228.538, 297, 180, 0, 0, 1, 2.95781, 28, 338.667, 228.55, 296.955, 179.988, 0.0114038, -0.00067098
29.368, -1, -3, 389.516, -330.584, 297, 180, 0, 0, 1, 4.36834, 43, 389.491, -306.272, 296.994, -179.998, 0.0057331, 0.00402031
29.368, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 10.6213, 102, 338.782, -306.283, 297, 180, 0, 0
Fine Spiral Search
43.409, 0, 0, 440.36, -204.661, 297, 180, 0, 0, 1, 7.77674e-05, 1, 440.337, -204.602, 297.017, 179.998, 0.00319425, 0.0130214
43.517, 0, 1, 440.24, 252.598, 297.017, 179.998, 0.00319425, 0.0130214, 1, 9.86896e-05, 1, 440.254, 251.99, 297.023, 180, -0.00114054, 0.00518398
48.359, 1, 0, 440.337, -204.602, 297.017, 179.998, 0.00319425, 0.0130214, 1, 0.000268041, 1, 440.3, -204.693, 297.021, -179.999, 0.00548367, 0.0206045
53.232, 1, 1, 440.254, 251.99, 297.023, 180, -0.00114054, 0.00518398, 1, 8.09255e-05, 1, 440.276, 249.149, 297.073, -179.999, -0.0105791, 0.00376434
