Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.106, -1, -1, 379.989, -0.0299788, 297, 180, 0, 0, 1, 2.45372, 24, 326.912, -0.0316644, 297.053, 180, -0.0166684, 0.0169544
21.673, -1, -2, 326.912, -228.632, 297, 180, 0, 0, 1, 2.13683, 21, 325.405, -228.627, 297.012, -179.991, -0.0010883, 0.0143379
27.533, -1, -3, 377.712, 348.747, 297, 180, 0, 0, 1, 1.92526, 19, 377.733, 339.762, 297.054, -179.994, -0.0125713, -0.00737897
27.533, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 6.51581, 64, 329.154, 340.082, 297, 180, 0, 0
Fine Spiral Search
39.12, 0, 0, 430.082, 237.814, 297, 180, 0, 0, 1, 3.41303, 67, 428.115, 239.309, 297.141, -179.996, -0.0307042, 0.00354802
42.641, 0, 1, 425.101, -217.881, 297.141, -179.996, -0.0307042, 0.00354802, 1, 0.103283, 3, 425.31, -216.387, 297.137, -179.984, -0.0371, -0.00217753
47.474, 1, 0, 428.115, 239.309, 297.141, -179.996, -0.0307042, 0.00354802, 1, 9.11892e-05, 1, 428.072, 239.124, 297.111, -179.998, -0.0227866, 0.000801072
52.203, 1, 1, 425.31, -216.387, 297.137, -179.984, -0.0371, -0.00217753, 1, 0.000101058, 1, 425.283, -216.483, 297.085, -179.977, -0.0301235, -0.00558163
