Goal, TEST
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
41.148, -1, -1, 380.001, 4.40856e-07, 297, 180, 0, 0, 1, 15.2365, 124, 256.26, 8.77035e-08, 297, -180, 5.86952e-05, 0.000197017
58.506, -1, -2, 256.26, -101.6, 297, 180, 0, 0, 1, 2.26478, 22, 255.759, -101.602, 297, -180, 5.86972e-05, 0.000197019
64.301, -1, -3, 307.06, 279.4, 297, 180, 0, 0, 1, 8.15137, 80, 307.06, 297.398, 297, -180, 5.86798e-05, 0.000197021
64.301, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 25.6527, 226, 257.728, 297.641, 297, 180, 0, 0
Fine Spiral Search
80.319, 0, 0, 358.826, 195.541, 297, 180, 0, 0, 1, 1.05678, 21, 357.825, 196.042, 297, -180, 5.86806e-05, 0.000197015
81.486, 0, 1, 355.571, -261.152, 297, -180, 5.86806e-05, 0.000197015, 1, 0.109627, 3, 355.571, -261.152, 297, -180, 5.86788e-05, 0.000197016
86.537, 1, 0, 357.825, 196.042, 297, -180, 5.86806e-05, 0.000197015, 1, 0.000101058, 1, 357.825, 196.041, 297, -180, 5.86736e-05, 0.000197021
91.373, 1, 1, 355.571, -261.152, 297, -180, 5.86788e-05, 0.000197016, 1, 0.105796, 3, 355.571, -261.152, 297, -180, 5.86706e-05, 0.000197027
