Goal, RMMASq3
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.02, -1, -1, 380, 0.0320684, 297, 180, 0, 0, 1, 5.37377, 51, 341.315, -0.00128001, 296.942, 179.997, 0.0107959, -0.000133257
24.517, -1, -2, 341.315, 228.599, 297, 180, 0, 0, 1, 2.72659, 26, 347.543, 228.612, 296.974, 179.994, 0.00919133, 0.00253534
31.068, -1, -3, 392.115, -375.308, 297, 180, 0, 0, 1, 5.28566, 52, 392.024, -353.08, 296.964, -179.994, 0.010301, -0.0158018
31.068, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 13.386, 129, 331.741, -351.437, 297, 180, 0, 0
Fine Spiral Search
46.322, 0, 0, 385.289, -251.258, 297, 180, 0, 0, 1, 1.9807, 39, 383.825, -250.267, 297.02, 179.99, -0.0060986, 0.00824574
48.41, 0, 1, 396.276, 206.764, 297.02, 179.99, -0.0060986, 0.00824574, 1, 0.000119612, 1, 396.184, 204.215, 297.014, 179.989, -0.00133996, 0.00690517
53.145, 1, 0, 383.825, -250.267, 297.02, 179.99, -0.0060986, 0.00824574, 1, 8.84259e-05, 1, 383.791, -250.298, 296.933, -179.99, 0.00974209, 0.0165907
58.073, 1, 1, 396.184, 204.215, 297.014, 179.989, -0.00133996, 0.00690517, 1, 0.103402, 3, 396.163, 204.258, 296.956, 179.986, 0.0120794, 0.001482
