Goal, TEST
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
77.341, -1, -1, 180.837, 90.043, 297, 180, 0, 0, 1, 19.6686, 170, 327.37, 90.043, 297, -180, 5.86848e-05, 0.000197016
101.56, -1, -2, 180.837, -40.053, 297, 180, 0, 0, 1, 18.8657, 164, 318.685, -40.0548, 297, -180, 5.86769e-05, 0.000197019
124.988, -1, -3, 451.515, 464.485, 297, 180, 0, 0, 1, 19.6784, 165, 451.515, 313.884, 297, -180, 5.86748e-05, 0.000197019
124.988, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 58.2128, 499, 342.797, 321.142, 297, 180, 0, 0
Fine Spiral Search
153.918, 0, 0, 437.404, 213, 297, 180, 0, 0, 1, 0.000637139, 1, 437.404, 213.001, 297, -180, 5.86626e-05, 0.000197013
154.07, 0, 1, 406.951, -243.184, 297, -180, 5.86626e-05, 0.000197013, 1, 6.33952, 115, 405.303, -240.728, 297, -180, 5.86674e-05, 0.000197021
165.3, 1, 0, 437.404, 213.001, 297, -180, 5.86626e-05, 0.000197013, 1, 0.000526212, 1, 437.403, 213, 297, -180, 5.86665e-05, 0.000197021
170.194, 1, 1, 405.303, -240.728, 297, -180, 5.86674e-05, 0.000197021, 1, 0.119672, 3, 405.302, -240.727, 297, -180, 5.86682e-05, 0.00019701
