Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.134, -1, -1, 379.999, -0.0291983, 297, 180, 0, 0, 1, 5.18901, 51, 284.765, -0.0278335, 296.964, -179.99, 0.0116749, 0.00329914
24.436, -1, -2, 284.765, -228.628, 297, 180, 0, 0, 1, 3.0591, 30, 289.965, -228.627, 296.854, -179.975, 0.0144922, -0.000301293
31.218, -1, -3, 335.565, 312.011, 297, 180, 0, 0, 1, 8.72358, 81, 335.558, 371.058, 296.942, 179.996, 0.003433, -0.0101345
31.218, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 16.9717, 162, 276.355, 369.711, 297, 180, 0, 0
Fine Spiral Search
49.303, 0, 0, 380.239, 270.448, 297, 180, 0, 0, 1, 0.000143297, 1, 380.33, 270.364, 296.942, -179.999, 0.00322422, 0.00113229
49.41, 0, 1, 390.726, -186.718, 296.942, -179.999, 0.00322422, 0.00113229, 1, 2.27639, 45, 389.678, -188.214, 296.842, -179.978, 0.0232617, 0.0125825
56.614, 1, 0, 380.33, 270.364, 296.942, -179.999, 0.00322422, 0.00113229, 1, 7.36453, 143, 378.852, 269.613, 297.082, -179.987, -0.0251511, 0.00902692
68.707, 1, 1, 389.678, -188.214, 296.842, -179.978, 0.0232617, 0.0125825, 1, 6.23755, 121, 390.578, -187.951, 296.699, -179.962, 0.0441069, 0.0272445
