seconds_since_epoch, robot_x, robot_y, robot_th
1502392308.780000, 6120.000000, -1373.000000, 89.200000
1502392464.578000, 7677.000000, -1496.000000, -88.600000
1502392623.175000, 6127.000000, -1372.000000, 90.200000
1502392777.772000, 7673.000000, -1520.000000, -88.300000
