Goal, RMMASq3
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
47.399, -1, -1, 379.99, -0.0254944, 297, 180, 0, 0, 1, 3.71703, 35, 338.642, 0.00803168, 296.986, -179.993, 0.00975761, 0.011518
68.232, -1, -2, 338.642, 228.608, 297, 180, 0, 0, 1, 2.94791, 28, 334.105, 228.66, 296.971, -179.997, -0.0038967, 0.0113931
90.008, -1, -3, 389.442, -310.994, 297, 180, 0, 0, 1, 4.58786, 45, 389.458, -279.253, 297.012, 179.992, -0.00208854, -0.000192183
90.008, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 11.2528, 108, 344.202, -280.151, 297, 180, 0, 0
Fine Spiral Search
118.801, 0, 0, 392.976, -177.563, 297, 180, 0, 0, 1, 0.434203, 9, 392.498, -177.608, 297.03, 179.985, -0.00153261, -0.0175132
134.37, 0, 1, 383.427, 279.502, 297.03, 179.985, -0.00153261, -0.0175132, 1, 0.103244, 3, 383.368, 279.604, 297.032, 179.996, 0.00285131, -0.0102819
154.301, 1, 0, 392.498, -177.608, 297.03, 179.985, -0.00153261, -0.0175132, 1, 0.000103032, 1, 392.475, -177.794, 296.936, 179.99, 0.013162, -0.0285235
174.138, 1, 1, 383.368, 279.604, 297.032, 179.996, 0.00285131, -0.0102819, 1, 0.000125533, 1, 383.333, 279.668, 297.039, 179.988, 0.00863053, -0.0142923
