Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.433, -1, -1, 379.999, -0.0322389, 297, 180, 0, 0, 1, 6.36786, 60, 283.488, -0.0232045, 296.956, -179.992, 0.00644358, 0.00170991
27.142, -1, -2, 283.488, -228.623, 297, 180, 0, 0, 1, 5.54184, 52, 286.461, -228.62, 296.981, 179.996, 0.0139978, 0.0120827
37.427, -1, -3, 334.288, 348.504, 297, 180, 0, 0, 1, 3.14909, 31, 334.2, 363.552, 296.903, 179.99, 0.0226404, -0.00169548
37.427, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 15.0588, 143, 278.769, 362.831, 297, 180, 0, 0
Fine Spiral Search
50.424, 0, 0, 381.681, 262.561, 297, 180, 0, 0, 1, 9.79e-05, 1, 381.734, 262.559, 297.027, -179.986, -0.0097484, 0.00145065
50.543, 0, 1, 387.68, -194.602, 297.027, -179.986, -0.0097484, 0.00145065, 1, 2.57121, 49, 387.641, -195.491, 296.998, -179.993, 0.0128429, 0.0341931
57.966, 1, 0, 381.734, 262.559, 297.027, -179.986, -0.0097484, 0.00145065, 1, 0.000204879, 1, 381.681, 262.639, 296.999, -179.987, -0.00258002, 0.00495694
62.923, 1, 1, 387.641, -195.491, 296.998, -179.993, 0.0128429, 0.0341931, 1, 9.63209e-05, 1, 387.599, -195.534, 296.926, -179.981, 0.0291611, 0.0397774
