Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
16.904, -1, -1, 379.971, -0.0612637, 297, 180, 0, 0, 1, 3.1586, 31, 336.009, -0.0708192, 297.062, 179.994, -0.0115196, 0.00166328
21.975, -1, -2, 336.009, -228.671, 297, 180, 0, 0, 1, 4.07307, 40, 334.75, -228.701, 296.882, -179.983, 0.0116426, 0.00104723
29.766, -1, -3, 386.809, 332.599, 297, 180, 0, 0, 1, 2.74231, 27, 386.85, 326.032, 297.002, 179.986, -0.0126335, -0.000543044
29.766, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 9.97399, 98, 337.807, 326.302, 297, 180, 0, 0
Fine Spiral Search
42.168, 0, 0, 438.846, 224.144, 297, 180, 0, 0, 1, 1.03539, 21, 437.899, 224.531, 296.972, -179.988, -0.00525025, 0.000447984
43.31, 0, 1, 435.381, -232.663, 296.972, -179.988, -0.00525025, 0.000447984, 1, 0.103388, 3, 435.365, -232.713, 296.929, -179.985, 0.000917485, -0.0056884
48.141, 1, 0, 437.899, 224.531, 296.972, -179.988, -0.00525025, 0.000447984, 1, 3.31317, 65, 436.831, 224.626, 296.84, -179.989, 0.00744039, -0.00796772
56.184, 1, 1, 435.365, -232.713, 296.929, -179.985, 0.000917485, -0.0056884, 1, 0.103235, 3, 435.331, -232.373, 296.933, -179.99, 0.00737547, -0.00909018
