Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.77, -1, -1, 380.003, 0.0261701, 297, 180, 0, 0, 1, 6.30461, 58, 276.586, 0.00608237, 297.025, 179.982, 0.00328471, 0.0161746
27.614, -1, -2, 276.586, -228.594, 297, 180, 0, 0, 1, 6.31934, 58, 278.331, -228.576, 296.962, -179.998, 0.00418075, -0.00755437
38.684, -1, -3, 327.386, 349.98, 297, 180, 0, 0, 1, 4.57946, 43, 327.45, 360.752, 296.988, -179.983, -0.00735405, -0.0119966
38.684, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 17.2034, 159, 273.835, 360.343, 297, 180, 0, 0
Fine Spiral Search
53.091, 0, 0, 376.208, 259.521, 297, 180, 0, 0, 1, 0.00013856, 1, 376.231, 259.45, 296.994, 179.995, 0.00322908, -0.000522407
53.207, 0, 1, 379.722, -197.737, 296.994, 179.995, 0.00322908, -0.000522407, 1, 2.50109, 47, 379.617, -199.371, 297, 179.995, 0.0123915, 0.00247343
60.658, 1, 0, 376.231, 259.45, 296.994, 179.995, 0.00322908, -0.000522407, 1, 0.103367, 3, 376.159, 259.426, 296.888, 179.991, 0.0289476, 0.00302094
65.51, 1, 1, 379.617, -199.371, 297, 179.995, 0.0123915, 0.00247343, 1, 0.112718, 3, 379.58, -199.404, 297.029, 179.995, 0.0138441, -0.00780064
