Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.201, -1, -1, 379.978, -0.0115797, 297, 180, 0, 0, 1, 4.81872, 47, 310.901, -0.0441765, 296.946, 180, 0.00977813, 0.00437501
24.237, -1, -2, 310.901, -228.644, 297, 180, 0, 0, 1, 3.47076, 34, 312.668, -228.724, 296.908, -179.989, 0.00112951, -0.00538218
31.434, -1, -3, 361.701, 391.975, 297, 180, 0, 0, 1, 2.94151, 29, 361.675, 377.954, 297.029, 179.987, -0.00466769, -0.00206005
31.434, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 11.231, 110, 307.984, 377.539, 297, 180, 0, 0
Fine Spiral Search
44.652, 0, 0, 410.366, 276.727, 297, 180, 0, 0, 1, 1.03868, 21, 409.383, 277.14, 297.078, 179.986, -0.0139344, -0.00471877
45.802, 0, 1, 412.915, -180.046, 297.078, 179.986, -0.0139344, -0.00471877, 1, 26.9108, 519, 411.782, -176.43, 296.981, -179.995, 0.00424407, 0.00663791
77.446, 1, 0, 409.383, 277.14, 297.078, 179.986, -0.0139344, -0.00471877, 1, 0.103953, 3, 409.394, 277.17, 297.067, 179.981, -0.0143529, -0.00884231
82.285, 1, 1, 411.782, -176.43, 296.981, -179.995, 0.00424407, 0.00663791, 1, 6.40542, 119, 411.681, -176.708, 296.847, -179.969, 0.0429029, 0.0206416
