Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
16.908, -1, -1, 379.976, 0.00122749, 297, 180, 0, 0, 1, 4.14873, 39, 325.698, -0.0196398, 297.034, 179.993, -0.00998673, -0.00472645
38.373, -1, -2, 325.698, -228.62, 297, 180, 0, 0, 1, 3.53582, 33, 326.895, -228.535, 297.028, 179.995, 0.000469308, 0.00886688
60.531, -1, -3, 376.498, 388.995, 297, 180, 0, 0, 1, 2.74153, 27, 376.489, 382.647, 296.945, 179.99, 0.00473219, 0.00902914
60.531, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 10.4261, 99, 323.695, 382.37, 297, 180, 0, 0
Fine Spiral Search
88.536, 0, 0, 425.825, 281.304, 297, 180, 0, 0, 1, 1.03767, 21, 424.828, 281.75, 297.037, 179.995, -0.000651306, -0.00763865
104.683, 0, 1, 427.223, -175.444, 297.037, 179.995, -0.000651306, -0.00763865, 1, 11.5761, 217, 425.296, -172.511, 297.026, -179.987, 0.0128319, -0.00764875
136.104, 1, 0, 424.828, 281.75, 297.037, 179.995, -0.000651306, -0.00763865, 1, 0.103535, 3, 424.86, 281.741, 297.026, -179.999, 0.00227122, -0.0110719
156.045, 1, 1, 425.296, -172.511, 297.026, -179.987, 0.0128319, -0.00764875, 1, 8.44783e-05, 1, 425.233, -172.166, 296.968, -179.969, 0.0319517, -0.0054032
