Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.664, -1, -1, 379.98, -0.0174605, 297, 180, 0, 0, 1, 7.21495, 62, 307.156, 0.00128824, 296.973, -179.995, -0.00655632, -0.0006859
26.698, -1, -2, 307.156, -228.599, 297, 180, 0, 0, 1, 2.45334, 23, 303.707, -228.655, 297.016, -179.999, 0.00653695, -0.00944061
32.931, -1, -3, 357.956, 389.581, 297, 180, 0, 0, 1, 1.82772, 18, 357.944, 389.615, 297.003, 179.998, -0.00341316, -0.00449598
32.931, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 11.496, 103, 313.043, 390.292, 297, 180, 0, 0
Fine Spiral Search
45.074, 0, 0, 413.099, 287.171, 297, 180, 0, 0, 1, 3.68573, 69, 411.057, 288.653, 296.923, 179.999, 0.0211385, -0.00552996
48.877, 0, 1, 404.162, -168.495, 296.923, 179.999, 0.0211385, -0.00552996, 1, 9.79e-05, 1, 404.111, -168.524, 296.897, 179.996, 0.0312928, -0.00860482
53.827, 1, 0, 411.057, 288.653, 296.923, 179.999, 0.0211385, -0.00552996, 1, 0.000145666, 1, 411.07, 288.757, 296.882, -179.999, 0.0234866, -0.00143333
58.786, 1, 1, 404.111, -168.524, 296.897, 179.996, 0.0312928, -0.00860482, 1, 9.90842e-05, 1, 404.115, -166.54, 296.825, 179.996, 0.0459031, 0.0012853
