Goal, RMMASq3
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
16.904, -1, -1, 380.002, -0.0443017, 297, 180, 0, 0, 1, 4.31413, 41, 349.829, -0.0552619, 296.929, -179.993, 0.0199212, -0.000363573
28.349, -1, -2, 349.829, 228.545, 297, 180, 0, 0, 1, 3.09042, 29, 353.329, 228.579, 296.98, 179.995, 0.00288085, 0.00336906
40.177, -1, -3, 400.629, -343.371, 297, 180, 0, 0, 1, 4.53886, 44, 400.627, -333.706, 297.066, 179.989, -0.00453872, 0.024241
40.177, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 11.9434, 114, 344.734, -332.85, 297, 180, 0, 0
Fine Spiral Search
59.304, 0, 0, 397.083, -232.04, 297, 180, 0, 0, 1, 2.42043, 43, 395.603, -232.056, 297.081, 179.988, -0.014797, 0.00106157
61.837, 0, 1, 402.601, 225.09, 297.081, 179.988, -0.014797, 0.00106157, 1, 0.00011448, 1, 402.565, 223.892, 296.994, 179.992, -0.000433026, -0.000547884
66.625, 1, 0, 395.603, -232.056, 297.081, 179.988, -0.014797, 0.00106157, 1, 0.000150798, 1, 395.583, -232.105, 297.071, 179.987, -0.0113981, -0.00168464
71.607, 1, 1, 402.565, 223.892, 296.994, 179.992, -0.000433026, -0.000547884, 1, 0.000153956, 1, 402.536, 223.968, 296.943, 179.994, 0.00810911, -0.0053561
