Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
16.781, -1, -1, 379.979, -0.0506782, 297, 180, 0, 0, 1, 4.60995, 44, 332.746, -0.0898126, 297.004, 179.993, -0.00141527, -0.000980882
23.404, -1, -2, 332.746, -228.69, 297, 180, 0, 0, 1, 3.12787, 30, 328.683, -228.723, 296.967, -179.988, 0.0119022, -0.00470859
30.271, -1, -3, 383.546, 338.42, 297, 180, 0, 0, 1, 2.13156, 21, 383.604, 330.086, 297.032, 179.986, -0.00963785, -0.00243607
30.271, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 9.86937, 95, 338.627, 330.886, 297, 180, 0, 0
Fine Spiral Search
41.969, 0, 0, 438.406, 227.496, 297, 180, 0, 0, 1, 3.6538, 69, 436.372, 228.404, 297.006, 179.999, 0.00355355, -0.00206428
45.736, 0, 1, 428.249, -228.724, 297.006, 179.999, 0.00355355, -0.00206428, 1, 0.105596, 3, 428.234, -228.517, 296.956, -179.993, 0.011617, 0.000899201
50.583, 1, 0, 436.372, 228.404, 297.006, 179.999, 0.00355355, -0.00206428, 1, 0.103237, 3, 436.354, 228.431, 296.968, 179.994, 0.0115289, 0.00280752
55.42, 1, 1, 428.234, -228.517, 296.956, -179.993, 0.011617, 0.000899201, 1, 0.10422, 3, 428.226, -228.572, 296.956, -179.992, 0.0112279, 0.00365026
