Goal, TEST
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
16.569, -1, -1, 380.001, 4.40868e-07, 297, 180, 0, 0, 1, 13.9933, 115, 285.752, 1.11814e-07, 297, -180, 5.86931e-05, 0.000197018
32.699, -1, -2, 285.752, -101.6, 297, 180, 0, 0, 1, 2.10203, 20, 286.128, -101.602, 297, -180, 5.86872e-05, 0.000197021
38.347, -1, -3, 336.552, 228.6, 297, 180, 0, 0, 1, 11.7108, 98, 336.552, 311.1, 297, -180, 5.8681e-05, 0.000197014
38.347, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 27.8061, 233, 284.602, 310.908, 297, 180, 0, 0
Fine Spiral Search
57.379, 0, 0, 386.577, 209.685, 297, 180, 0, 0, 1, 7.81094, 147, 383.694, 212.303, 297, -180, 5.86686e-05, 0.000197022
65.316, 0, 1, 385.386, -244.894, 297, -180, 5.86686e-05, 0.000197022, 1, 1.72442, 33, 386.886, -243.891, 297, -180, 5.86789e-05, 0.000197019
72.018, 1, 0, 383.694, 212.303, 297, -180, 5.86686e-05, 0.000197022, 1, 0.000120401, 1, 383.694, 212.302, 297, -180, 5.86738e-05, 0.000197021
76.914, 1, 1, 386.886, -243.891, 297, -180, 5.86789e-05, 0.000197019, 1, 15.394, 285, 387.821, -243.12, 297, -180, 5.86685e-05, 0.00019702
