Goal, TEST
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
45.894, -1, -1, 380.031, -0.0725699, 297, 180, 0, 0, 1, 5.84289, 51, 333.315, 0.00735698, 296.983, -179.997, -0.000210601, 0.014706
53.851, -1, -2, 333.315, -228.593, 297, 180, 0, 0, 1, 6.21913, 60, 335.35, -228.615, 296.995, 179.995, -0.00491953, 0.00853512
64.794, -1, -3, 384.115, 308.151, 297, 180, 0, 0, 1, 2.74277, 25, 384.082, 319.115, 297.013, 179.991, 0.000789019, 0.011849
64.794, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 14.8048, 136, 330.479, 318.638, 297, 180, 0, 0
Fine Spiral Search
76.916, 0, 0, 432.979, 217.946, 297, 180, 0, 0, 1, 3.43223, 67, 430.979, 219.498, 296.993, -179.997, -0.00183665, 0.00948828
80.457, 0, 1, 435.048, -237.684, 296.993, -179.997, -0.00183665, 0.00948828, 1, 0.103895, 3, 435.147, -236.802, 296.95, -179.993, 0.00153941, 0.00792325
85.292, 1, 0, 430.979, 219.498, 296.993, -179.997, -0.00183665, 0.00948828, 1, 0.000219485, 1, 430.971, 219.069, 296.999, -179.989, 0.00357199, -0.007064
90.021, 1, 1, 435.147, -236.802, 296.95, -179.993, 0.00153941, 0.00792325, 1, 0.000135007, 1, 435.081, -236.86, 296.881, -179.99, 0.0172722, 0.0141267
