Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
16.8, -1, -1, 380.016, -0.0313146, 297, 180, 0, 0, 1, 4.70888, 46, 329.981, -0.087701, 296.947, -179.995, 6.33586e-05, -0.00103882
23.624, -1, -2, 329.981, -228.688, 297, 180, 0, 0, 1, 2.74684, 27, 325.475, -228.715, 297, 179.995, -0.00155659, 0.0121628
30.088, -1, -3, 380.781, 335.831, 297, 180, 0, 0, 1, 2.13079, 21, 380.824, 337.246, 297.005, 179.997, -0.00843215, -0.0125321
30.088, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 9.58651, 94, 336.648, 338.116, 297, 180, 0, 0
Fine Spiral Search
41.881, 0, 0, 436.226, 234.534, 297, 180, 0, 0, 1, 2.07281, 41, 434.708, 235.437, 296.948, 179.995, 0.00741387, 0.00151814
44.06, 0, 1, 425.698, -221.674, 296.948, 179.995, 0.00741387, 0.00151814, 1, 0.103296, 3, 425.682, -221.708, 296.895, -179.996, 0.0114181, -0.00919929
48.892, 1, 0, 434.708, 235.437, 296.948, 179.995, 0.00741387, 0.00151814, 1, 0.103446, 3, 434.679, 235.491, 296.891, 179.991, 0.0126487, -0.00123943
53.724, 1, 1, 425.682, -221.708, 296.895, -179.996, 0.0114181, -0.00919929, 1, 0.104084, 3, 425.671, -221.723, 296.843, -179.985, 0.0141248, -0.0119473
