Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
47.815, -1, -1, 379.989, -0.0452642, 297, 180, 0, 0, 1, 4.7114, 43, 332.311, -0.131134, 296.956, 179.988, 0.0134258, -0.00151531
69.583, -1, -2, 332.311, -228.731, 297, 180, 0, 0, 1, 2.6733, 26, 331.872, -228.739, 296.973, -179.985, 0.0132563, -0.00106491
91.081, -1, -3, 383.111, 363.344, 297, 180, 0, 0, 1, 3.15579, 31, 383.111, 348.837, 296.969, -179.99, 0.00274427, 0.00136985
91.081, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 10.5405, 100, 332.982, 348.934, 297, 180, 0, 0
Fine Spiral Search
118.906, 0, 0, 434.386, 247.139, 297, 180, 0, 0, 1, 1.06446, 21, 433.426, 247.647, 297.083, -179.99, -0.0122374, 0.000259788
135.081, 0, 1, 432.548, -209.552, 297.083, -179.99, -0.0122374, 0.000259788, 1, 22.8471, 429, 430.195, -206.682, 297.091, -179.994, -0.00113409, 0.00578091
177.768, 1, 0, 433.426, 247.647, 297.083, -179.99, -0.0122374, 0.000259788, 1, 0.103414, 3, 433.422, 247.703, 297.111, -179.98, -0.0179138, -0.00183803
197.704, 1, 1, 430.195, -206.682, 297.091, -179.994, -0.00113409, 0.00578091, 1, 0.00011369, 1, 430.155, -206.297, 296.972, -179.976, 0.0178664, 0.00524026
