Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
31.781, -1, -1, 379.995, -0.0668701, 297, 180, 0, 0, 1, 3.51313, 34, 335.527, -0.124836, 296.905, 179.989, 0.0126048, -0.00375468
52.01, -1, -2, 335.527, -228.725, 297, 180, 0, 0, 1, 2.95027, 28, 330.946, -228.76, 296.928, -179.99, 0.0194917, -0.000503753
73.802, -1, -3, 386.327, 345.679, 297, 180, 0, 0, 1, 2.88169, 25, 386.266, 343.269, 296.966, 179.991, 0.0116384, -0.0127092
73.802, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 9.34509, 87, 342.424, 344.147, 297, 180, 0, 0
Fine Spiral Search
101.614, 0, 0, 441.968, 240.533, 297, 180, 0, 0, 1, 1.04503, 21, 441.102, 240.915, 296.989, -179.999, 0.00122148, -0.00722745
117.769, 0, 1, 431.944, -216.193, 296.989, -179.999, 0.00122148, -0.00722745, 1, 0.103289, 3, 432.005, -214.635, 296.965, 179.997, 0.0115317, -0.00393489
