Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.528, -1, -1, 379.998, -0.0343873, 297, 180, 0, 0, 1, 5.68726, 48, 329.515, -0.0453451, 297.021, -179.999, -0.00790149, -0.000220842
25.155, -1, -2, 329.515, -228.645, 297, 180, 0, 0, 1, 3.94628, 37, 327.239, -228.748, 296.939, -179.991, 0.00631156, -6.99334e-05
32.865, -1, -3, 380.315, 364.553, 297, 180, 0, 0, 1, 2.63673, 26, 380.304, 373.844, 296.982, 180, -0.00263242, -0.00158522
32.865, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 12.2703, 111, 333.242, 374.312, 297, 180, 0, 0
Fine Spiral Search
45.635, 0, 0, 433.825, 271.706, 297, 180, 0, 0, 1, 3.66447, 69, 431.865, 273.169, 297.083, 179.998, -0.0134841, -0.011724
49.416, 0, 1, 427.314, -184.008, 297.083, 179.998, -0.0134841, -0.011724, 1, 0.000135797, 1, 427.302, -184.001, 297.055, 179.999, -0.0090336, -0.00716627
54.376, 1, 0, 431.865, 273.169, 297.083, 179.998, -0.0134841, -0.011724, 1, 0.000150403, 1, 431.866, 273.276, 297.065, -179.999, -0.0168426, -0.0172701
59.329, 1, 1, 427.302, -184.001, 297.055, 179.999, -0.0090336, -0.00716627, 1, 0.000225802, 1, 427.367, -181.404, 297.084, 179.99, -0.0167161, 0.00259696
