Goal, RMMASq3
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.125, -1, -1, 380.003, -0.0328839, 297, 180, 0, 0, 1, 3.72958, 36, 339.4, -0.0691515, 296.969, 179.996, 0.0159872, 0.00443612
27.971, -1, -2, 339.4, 228.531, 297, 180, 0, 0, 1, 2.52775, 24, 327.11, 228.506, 296.938, 179.984, 0.0187277, 0.0132119
39.32, -1, -3, 390.2, -269.488, 297, 180, 0, 0, 1, 4.47598, 44, 390.199, -234.316, 297.047, 179.982, -0.000836895, 0.00340805
39.32, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 10.7333, 104, 352.104, -236.364, 297, 180, 0, 0
Fine Spiral Search
57.776, 0, 0, 397.376, -132.183, 297, 180, 0, 0, 1, 8.88206e-05, 1, 397.405, -132.148, 297.016, -180, -0.00644784, 0.00959789
57.89, 0, 1, 372.86, 324.393, 297.016, -180, -0.00644784, 0.00959789, 1, 0.000447261, 1, 372.803, 324.342, 296.952, 179.993, 0.00795791, 0.00737449
62.837, 1, 0, 397.405, -132.148, 297.016, -180, -0.00644784, 0.00959789, 1, 9.6321e-05, 1, 397.35, -132.23, 296.957, -179.998, 0.00785956, 0.00549206
67.78, 1, 1, 372.803, 324.342, 296.952, 179.993, 0.00795791, 0.00737449, 1, 0.000103427, 1, 372.797, 323.759, 296.878, 179.982, 0.0222875, 0.00386143
