Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.863, -1, -1, 379.964, 0.00119989, 297, 180, 0, 0, 1, 4.3838, 43, 284.597, -0.00644573, 296.989, -179.999, 0.00801638, -0.00626174
24.468, -1, -2, 284.597, -228.606, 297, 180, 0, 0, 1, 3.56928, 35, 286.336, -228.654, 296.993, -179.999, 0.0012932, 0.00105981
31.975, -1, -3, 335.397, 324.112, 297, 180, 0, 0, 1, 7.82766, 72, 335.399, 369.846, 297.014, 179.999, -0.00925818, -0.0029504
31.975, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 15.7807, 150, 281.787, 369.438, 297, 180, 0, 0
Fine Spiral Search
49.405, 0, 0, 384.157, 268.614, 297, 180, 0, 0, 1, 9.11892e-05, 1, 384.206, 268.561, 297.032, -179.998, -0.0134454, -0.00810846
49.513, 0, 1, 387.683, -188.626, 297.032, -179.998, -0.0134454, -0.00810846, 1, 6.01653, 117, 386.762, -190.873, 296.906, -179.984, -0.00862002, 0.00692394
60.385, 1, 0, 384.206, 268.561, 297.032, -179.998, -0.0134454, -0.00810846, 1, 9.07944e-05, 1, 384.179, 268.613, 297.042, 179.994, -0.0127243, -0.00462035
65.338, 1, 1, 386.762, -190.873, 296.906, -179.984, -0.00862002, 0.00692394, 1, 8.3294e-05, 1, 386.749, -190.868, 296.845, -179.966, -0.00101843, 0.00977342
