Goal, TEST
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
16.974, -1, -1, 380.001, 4.40854e-07, 297, 180, 0, 0, 1, 15.2052, 121, 273.003, 1.09783e-07, 297, -180, 5.8686e-05, 0.000197021
34.303, -1, -2, 273.003, -228.6, 297, 180, 0, 0, 1, 11.5919, 89, 275.531, -228.599, 297, -180, 5.86952e-05, 0.000197021
50.543, -1, -3, 323.803, 228.6, 297, 180, 0, 0, 1, 13.6356, 112, 323.803, 337.35, 297, -180, 5.86923e-05, 0.000197026
50.543, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 40.4327, 322, 269.279, 336.747, 297, 180, 0, 0
Fine Spiral Search
72.592, 0, 0, 371.996, 236.277, 297, 180, 0, 0, 1, 3.71173, 69, 369.997, 237.776, 297, -180, 5.86943e-05, 0.000197023
76.428, 0, 1, 375.053, -219.396, 297, -180, 5.86943e-05, 0.000197023, 1, 8.09254e-05, 1, 375.053, -219.396, 297, -180, 5.86828e-05, 0.00019703
81.285, 1, 0, 369.997, 237.776, 297, -180, 5.86943e-05, 0.000197023, 1, 0.000459498, 1, 369.998, 237.776, 297, -180, 5.8687e-05, 0.000197025
86.379, 1, 1, 375.053, -219.396, 297, -180, 5.86828e-05, 0.00019703, 1, 0.000178431, 1, 375.053, -219.396, 297, -180, 5.86828e-05, 0.000197024
