Goal, RMMASq3
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Edge
17.041, -1, -1, 379.991, -0.0104183, 297, 180, 0, 0, 1, 3.33989, 32, 344.566, -0.0275552, 297.047, 179.99, -0.00685831, -0.00153409
27.294, -1, -2, 344.566, 228.572, 297, 180, 0, 0, 1, 2.69071, 26, 348.83, 228.607, 296.972, 179.999, 0.00378498, 0.0133436
38.808, -1, -3, 395.366, -340.92, 297, 180, 0, 0, 1, 3.76, 37, 395.32, -335.482, 296.889, -179.987, 0.00912364, -0.00591098
38.808, -1, -4, N/A, N/A, N/A, NA, N/A, N/A, 1, 9.7906, 95, 338.33, -334.419, 297, 180, 0, 0
Fine Spiral Search
57.245, 0, 0, 391.016, -233.784, 297, 180, 0, 0, 1, 2.07587, 41, 389.483, -232.811, 297.06, 179.985, -0.00677746, 0.0054347
59.428, 0, 1, 398.007, 224.309, 297.06, 179.985, -0.00677746, 0.0054347, 1, 8.56626e-05, 1, 397.928, 224.378, 296.955, 179.98, 0.023809, 0.00720855
64.36, 1, 0, 389.483, -232.811, 297.06, 179.985, -0.00677746, 0.0054347, 1, 0.102299, 3, 389.474, -232.852, 297.003, 180, -0.00385097, 0.00344398
69.296, 1, 1, 397.928, 224.378, 296.955, 179.98, 0.023809, 0.00720855, 1, 0.102591, 3, 397.915, 224.394, 296.891, 179.969, 0.0379143, 0.0107286
